doc_id,category,gt_bucket,ground_truth,pred_p90,rel_error_signed,abs_err_p90,best_tiebreak_quantile,question
2127,large_overestimate,<1m,0.5,0.8555715235096905,0.7111430470193809,0.35557152350969046,p05,"Measuring from the closest point of each object, what is the distance between the telephone and the chair (in meters)?"
2128,large_underestimate,1-3m,2.5,1.0737498188168584,-0.5705000724732566,1.4262501811831416,p90,"Measuring from the closest point of each object, what is the distance between the door and the telephone (in meters)?"
2129,large_overestimate,<1m,0.8,1.7896009092809604,1.2370011366012004,0.9896009092809603,median,"Measuring from the closest point of each object, what is the distance between the towel and the window (in meters)?"
2133,large_overestimate,<1m,0.4,1.337330895681592,2.3433272392039797,0.9373308956815919,p05,"Measuring from the closest point of each object, what is the distance between the backpack and the pillow (in meters)?"
2134,large_overestimate,<1m,0.7,1.8274465407556573,1.6106379153652248,1.1274465407556573,p10,"Measuring from the closest point of each object, what is the distance between the trash bin and the lamp (in meters)?"
2135,large_underestimate,>=3m,4.2,1.685458364492928,-0.5987003894064458,2.514541635507072,p90,"Measuring from the closest point of each object, what is the distance between the radiator and the mattress (in meters)?"
2136,large_underestimate,>=3m,4.2,1.491123774485934,-0.6449705298843015,2.708876225514066,p90,"Measuring from the closest point of each object, what is the distance between the door and the sofa (in meters)?"
2137,large_underestimate,>=3m,5.3,2.0130967717649972,-0.6201704204216987,3.2869032282350026,p90,"Measuring from the closest point of each object, what is the distance between the door and the radiator (in meters)?"
2138,large_overestimate,<1m,0.7,1.9816400476179101,1.8309143537398718,1.2816400476179102,p05,"Measuring from the closest point of each object, what is the distance between the trash bin and the mirror (in meters)?"
2141,large_underestimate,1-3m,2.9,1.1039308978222253,-0.6193341731647499,1.7960691021777746,p90,"Measuring from the closest point of each object, what is the distance between the nightstand and the chair (in meters)?"
2142,large_underestimate,>=3m,3.9,1.5645025038482037,-0.598845511833794,2.3354974961517962,p90,"Measuring from the closest point of each object, what is the distance between the closet and the nightstand (in meters)?"
2147,large_overestimate,<1m,0.7,1.096099427248109,0.5658563246401559,0.3960994272481091,p25,"Measuring from the closest point of each object, what is the distance between the table and the backpack (in meters)?"
2150,large_underestimate,1-3m,2.3,0.8529299083119505,-0.6291609094295867,1.4470700916880492,p90,"Measuring from the closest point of each object, what is the distance between the table and the printer (in meters)?"
2154,large_underestimate,>=3m,4.6,1.3249337384351507,-0.7119709264271411,3.2750662615648487,p90,"Measuring from the closest point of each object, what is the distance between the door and the backpack (in meters)?"
2156,large_overestimate,1-3m,1.2,2.1367888083256563,0.7806573402713803,0.9367888083256564,median,"Measuring from the closest point of each object, what is the distance between the mirror and the window (in meters)?"
2157,large_overestimate,<1m,0.7,1.532354315184632,1.189077593120903,0.832354315184632,p25,"Measuring from the closest point of each object, what is the distance between the mirror and the towel (in meters)?"
2158,large_overestimate,<1m,0.8,1.5501237886060166,0.9376547357575207,0.7501237886060166,p25,"Measuring from the closest point of each object, what is the distance between the door and the window (in meters)?"
2159,large_overestimate,<1m,0.9,2.51237645945264,1.7915293993918224,1.6123764594526402,min,"Measuring from the closest point of each object, what is the distance between the door and the towel (in meters)?"
2160,large_overestimate,1-3m,1.0,2.075787969829407,1.075787969829407,1.075787969829407,median,"Measuring from the closest point of each object, what is the distance between the printer and the refrigerator (in meters)?"
2164,large_underestimate,>=3m,3.7,1.6217834854560111,-0.5616801390659429,2.078216514543989,p90,"Measuring from the closest point of each object, what is the distance between the backpack and the bookshelf (in meters)?"
2165,large_underestimate,1-3m,1.5,0.7241494759571967,-0.5172336826952022,0.7758505240428033,p90,"Measuring from the closest point of each object, what is the distance between the backpack and the tv (in meters)?"
2166,large_overestimate,<1m,0.7,1.4604611779105183,1.0863731113007407,0.7604611779105184,median,"Measuring from the closest point of each object, what is the distance between the radiator and the mirror (in meters)?"
2171,large_underestimate,1-3m,2.4,1.1257196502760296,-0.530950145718321,1.2742803497239703,p90,"Measuring from the closest point of each object, what is the distance between the bookshelf and the sofa (in meters)?"
2172,large_underestimate,>=3m,5.4,1.7324812068814694,-0.6791701468738021,3.667518793118531,p90,"Measuring from the closest point of each object, what is the distance between the tv and the bookshelf (in meters)?"
2173,large_underestimate,>=3m,3.6,1.7132493081078197,-0.5240974144144945,1.8867506918921804,p90,"Measuring from the closest point of each object, what is the distance between the radiator and the sofa (in meters)?"
2174,large_underestimate,>=3m,5.7,1.7067871707630504,-0.7005636542520964,3.99321282923695,p90,"Measuring from the closest point of each object, what is the distance between the radiator and the bookshelf (in meters)?"
2178,large_overestimate,<1m,0.9,1.4348851037522223,0.5943167819469136,0.5348851037522223,median,"Measuring from the closest point of each object, what is the distance between the mirror and the window (in meters)?"
2180,large_overestimate,<1m,0.5,1.1123237323364594,1.2246474646729189,0.6123237323364594,p25,"Measuring from the closest point of each object, what is the distance between the mirror and the bed (in meters)?"
2182,large_overestimate,<1m,0.5,1.8740900182188271,2.7481800364376543,1.3740900182188271,p05,"Measuring from the closest point of each object, what is the distance between the backpack and the window (in meters)?"
2184,large_underestimate,>=3m,4.3,1.661099525607966,-0.6136977847423334,2.6389004743920337,p90,"Measuring from the closest point of each object, what is the distance between the table and the printer (in meters)?"
2185,large_underestimate,>=3m,3.0,1.4626915361739319,-0.5124361546086894,1.5373084638260681,p90,"Measuring from the closest point of each object, what is the distance between the door and the printer (in meters)?"
2186,large_overestimate,<1m,0.8,1.6277897017610372,1.0347371272012964,0.8277897017610372,median,"Measuring from the closest point of each object, what is the distance between the guitar and the window (in meters)?"
2192,large_underestimate,>=3m,5.5,2.0691070033286456,-0.623798726667519,3.4308929966713544,p90,"Measuring from the closest point of each object, what is the distance between the door and the clock (in meters)?"
2198,large_underestimate,>=3m,4.2,1.8146868747332916,-0.5679316964920734,2.3853131252667086,p90,"Measuring from the closest point of each object, what is the distance between the mirror and the lamp (in meters)?"
2199,large_underestimate,>=3m,3.8,0.8393756335307,-0.7791116753866579,2.9606243664693,p90,"Measuring from the closest point of each object, what is the distance between the towel and the lamp (in meters)?"
2204,large_overestimate,<1m,0.5,1.3113671849211,1.6227343698421999,0.8113671849210999,median,"Measuring from the closest point of each object, what is the distance between the table and the counter (in meters)?"
2205,large_underestimate,>=3m,4.4,1.996843017895277,-0.5461720413874371,2.4031569821047234,p90,"Measuring from the closest point of each object, what is the distance between the plant and the window (in meters)?"
2208,large_overestimate,<1m,0.5,1.5909470714809983,2.1818941429619967,1.0909470714809983,p05,"Measuring from the closest point of each object, what is the distance between the table and the window (in meters)?"
2210,large_overestimate,<1m,0.7,1.8695654060817852,1.670807722973979,1.1695654060817853,p25,"Measuring from the closest point of each object, what is the distance between the lamp and the pillow (in meters)?"
2219,large_overestimate,<1m,0.8,1.983817558603891,1.4797719482548637,1.183817558603891,p05,"Measuring from the closest point of each object, what is the distance between the microwave and the towel (in meters)?"
2224,large_overestimate,<1m,0.5,1.0504863525769859,1.1009727051539717,0.5504863525769859,p10,"Measuring from the closest point of each object, what is the distance between the table and the bed (in meters)?"
2225,large_underestimate,>=3m,4.1,1.5300492221977189,-0.6268172628786051,2.5699507778022808,p90,"Measuring from the closest point of each object, what is the distance between the door and the backpack (in meters)?"
2227,large_underestimate,>=3m,3.6,1.5616990577521124,-0.5661947061799688,2.0383009422478877,p90,"Measuring from the closest point of each object, what is the distance between the microwave and the sofa (in meters)?"
2228,large_underestimate,>=3m,5.3,1.669143351272049,-0.6850672922128209,3.630856648727951,p90,"Measuring from the closest point of each object, what is the distance between the printer and the refrigerator (in meters)?"
2229,large_overestimate,<1m,0.4,1.2764616413786765,2.191154103446691,0.8764616413786764,p25,"Measuring from the closest point of each object, what is the distance between the refrigerator and the counter (in meters)?"
2231,large_underestimate,>=3m,5.8,1.6354785456466765,-0.7180209404057455,4.1645214543533235,p90,"Measuring from the closest point of each object, what is the distance between the radiator and the microwave (in meters)?"
2235,large_overestimate,<1m,0.4,0.9132113917792704,1.2830284794481757,0.5132113917792703,p25,"Measuring from the closest point of each object, what is the distance between the nightstand and the lamp (in meters)?"
2237,large_underestimate,>=3m,3.2,1.520277946809483,-0.5249131416220366,1.6797220531905173,p90,"Measuring from the closest point of each object, what is the distance between the radiator and the nightstand (in meters)?"
2238,large_overestimate,<1m,0.5,0.7734897684124258,0.5469795368248516,0.2734897684124258,median,"Measuring from the closest point of each object, what is the distance between the radiator and the fan (in meters)?"
2240,large_overestimate,1-3m,1.0,1.7078021401796715,0.7078021401796715,0.7078021401796715,median,"Measuring from the closest point of each object, what is the distance between the door and the refrigerator (in meters)?"
2242,large_underestimate,>=3m,4.4,1.5831053581211503,-0.6402033276997386,2.81689464187885,p90,"Measuring from the closest point of each object, what is the distance between the microwave and the plant (in meters)?"
2813,large_underestimate,1-3m,2.9,1.194194002206895,-0.5882089647562431,1.7058059977931048,p90,"Measuring from the closest point of each object, what is the distance between the sofa and the stove (in meters)?"
2817,large_overestimate,<1m,0.4,1.8215764063399953,3.5539410158499884,1.4215764063399954,p05,"Measuring from the closest point of each object, what is the distance between the toilet and the bathtub (in meters)?"
2819,large_overestimate,<1m,0.4,1.0907376431679525,1.726844107919881,0.6907376431679525,p10,"Measuring from the closest point of each object, what is the distance between the toilet and the bathtub (in meters)?"
2823,large_underestimate,1-3m,2.5,1.0558684204636064,-0.5776526318145574,1.4441315795363936,p90,"Measuring from the closest point of each object, what is the distance between the refrigerator and the stove (in meters)?"
2826,large_underestimate,>=3m,4.4,1.2235666183273868,-0.7219166776528667,3.176433381672614,p90,"Measuring from the closest point of each object, what is the distance between the stove and the tv (in meters)?"
2827,large_underestimate,1-3m,2.4,0.9697921840225978,-0.5959199233239175,1.430207815977402,p90,"Measuring from the closest point of each object, what is the distance between the refrigerator and the toilet (in meters)?"
2834,large_overestimate,<1m,0.7,2.2679388308372,2.2399126154817144,1.5679388308372,p25,"Measuring from the closest point of each object, what is the distance between the tv and the bed (in meters)?"
2835,large_underestimate,1-3m,1.9,0.9014198665059159,-0.5255684913126758,0.998580133494084,p90,"Measuring from the closest point of each object, what is the distance between the table and the bed (in meters)?"
2837,large_underestimate,1-3m,2.4,0.9503599379115424,-0.6040166925368573,1.4496400620884575,p90,"Measuring from the closest point of each object, what is the distance between the tv and the sofa (in meters)?"
2840,large_underestimate,>=3m,4.7,1.1000474300306868,-0.7659473553126199,3.5999525699693136,p90,"Measuring from the closest point of each object, what is the distance between the tv and the stove (in meters)?"
2841,large_underestimate,>=3m,3.2,1.1226457227152356,-0.6491732116514889,2.0773542772847646,p90,"Measuring from the closest point of each object, what is the distance between the stool and the tv (in meters)?"
2847,large_overestimate,1-3m,1.0,1.7759743894211233,0.7759743894211233,0.7759743894211233,median,"Measuring from the closest point of each object, what is the distance between the bathtub and the toilet (in meters)?"
2852,large_underestimate,1-3m,2.7,1.2167222170392273,-0.5493621418373232,1.4832777829607728,p90,"Measuring from the closest point of each object, what is the distance between the tv and the stool (in meters)?"
2853,large_overestimate,<1m,0.7,1.2541002126379395,0.7915717323399136,0.5541002126379395,median,"Measuring from the closest point of each object, what is the distance between the bathtub and the toilet (in meters)?"
2854,large_underestimate,1-3m,2.1,0.947509147956584,-0.5488051676397219,1.152490852043416,p90,"Measuring from the closest point of each object, what is the distance between the stove and the refrigerator (in meters)?"
2860,large_underestimate,>=3m,3.4,1.4041927823819396,-0.5870021228288413,1.9958072176180603,p90,"Measuring from the closest point of each object, what is the distance between the tv and the table (in meters)?"
2861,large_underestimate,>=3m,3.3,1.6056004300324918,-0.5134544151416691,1.694399569967508,p90,"Measuring from the closest point of each object, what is the distance between the tv and the stool (in meters)?"
2863,large_underestimate,>=3m,3.2,0.8244946257287108,-0.7423454294597779,2.3755053742712895,p90,"Measuring from the closest point of each object, what is the distance between the tv and the sofa (in meters)?"
2864,large_underestimate,>=3m,4.8,1.32130921222443,-0.7247272474532437,3.4786907877755695,p90,"Measuring from the closest point of each object, what is the distance between the stove and the tv (in meters)?"
2865,large_underestimate,1-3m,2.1,1.0310002810083578,-0.5090474852341154,1.0689997189916423,p90,"Measuring from the closest point of each object, what is the distance between the chair and the bed (in meters)?"
2866,large_overestimate,<1m,0.4,1.3305584483715287,2.3263961209288215,0.9305584483715287,min,"Measuring from the closest point of each object, what is the distance between the toilet and the bathtub (in meters)?"
2871,large_underestimate,>=3m,4.4,1.447295314139232,-0.6710692467865382,2.9527046858607684,p90,"Measuring from the closest point of each object, what is the distance between the stove and the tv (in meters)?"
2872,large_underestimate,>=3m,3.6,1.7382776947568268,-0.5171450847897704,1.8617223052431733,p90,"Measuring from the closest point of each object, what is the distance between the sofa and the tv (in meters)?"
2873,large_underestimate,>=3m,4.0,1.3849932487891843,-0.6537516878027039,2.6150067512108155,p90,"Measuring from the closest point of each object, what is the distance between the stool and the tv (in meters)?"
2883,large_underestimate,1-3m,2.0,0.9142396799322604,-0.5428801600338697,1.0857603200677395,p90,"Measuring from the closest point of each object, what is the distance between the stove and the table (in meters)?"
2886,large_underestimate,1-3m,2.5,0.3782122232625908,-0.8487151106949637,2.1217877767374094,p90,"Measuring from the closest point of each object, what is the distance between the table and the tv (in meters)?"
2890,large_underestimate,1-3m,2.6,1.1840756929436487,-0.5445862719447505,1.4159243070563514,p90,"Measuring from the closest point of each object, what is the distance between the tv and the stove (in meters)?"
2891,large_underestimate,1-3m,1.8,0.887926647109698,-0.50670741827239,0.912073352890302,p90,"Measuring from the closest point of each object, what is the distance between the table and the stove (in meters)?"
2899,large_underestimate,1-3m,1.4,0.5273153302013152,-0.6233461927133462,0.8726846697986848,p90,"Measuring from the closest point of each object, what is the distance between the stool and the tv (in meters)?"
2900,large_underestimate,1-3m,2.4,0.7496725155027038,-0.6876364518738735,1.6503274844972962,p90,"Measuring from the closest point of each object, what is the distance between the tv and the table (in meters)?"
2901,large_underestimate,1-3m,2.5,1.1187418799985316,-0.5525032480005874,1.3812581200014684,p90,"Measuring from the closest point of each object, what is the distance between the stool and the table (in meters)?"
2903,large_overestimate,<1m,0.4,1.225879579218014,2.064698948045035,0.8258795792180139,p05,"Measuring from the closest point of each object, what is the distance between the toilet and the bathtub (in meters)?"
2910,large_overestimate,1-3m,1.0,1.720125696523013,0.720125696523013,0.720125696523013,median,"Measuring from the closest point of each object, what is the distance between the tv and the bed (in meters)?"
2913,large_underestimate,>=3m,3.0,1.1726758729112323,-0.6091080423629226,1.8273241270887677,p90,"Measuring from the closest point of each object, what is the distance between the bed and the dishwasher (in meters)?"
2919,large_overestimate,<1m,0.8,1.5673524190556538,0.9591905238195672,0.7673524190556538,p25,"Measuring from the closest point of each object, what is the distance between the tv and the bed (in meters)?"
2923,large_overestimate,<1m,0.8,2.9953325314921155,2.7441656643651444,2.1953325314921157,p25,"Measuring from the closest point of each object, what is the distance between the stove and the refrigerator (in meters)?"
2924,large_overestimate,1-3m,1.0,1.9251328055650814,0.9251328055650814,0.9251328055650814,median,"Measuring from the closest point of each object, what is the distance between the table and the refrigerator (in meters)?"
2928,large_underestimate,>=3m,4.5,2.2461900088822015,-0.5008466646928441,2.2538099911177985,p90,"Measuring from the closest point of each object, what is the distance between the stove and the tv (in meters)?"
2934,large_overestimate,1-3m,1.6,2.480158714885444,0.5500991968034025,0.880158714885444,median,"Measuring from the closest point of each object, what is the distance between the sofa and the bathtub (in meters)?"
2936,large_overestimate,<1m,0.7,1.420544433510227,1.0293491907288959,0.7205444335102271,median,"Measuring from the closest point of each object, what is the distance between the chair and the bed (in meters)?"
2940,large_overestimate,<1m,0.5,1.0674555578224894,1.1349111156449787,0.5674555578224894,p25,"Measuring from the closest point of each object, what is the distance between the bathtub and the toilet (in meters)?"
2943,large_underestimate,>=3m,3.4,1.3073775589626684,-0.6154771885403917,2.0926224410373315,p90,"Measuring from the closest point of each object, what is the distance between the stove and the tv (in meters)?"
2946,large_underestimate,1-3m,2.5,0.6837833938997985,-0.7264866424400805,1.8162166061002014,p90,"Measuring from the closest point of each object, what is the distance between the tv and the bed (in meters)?"
2947,large_underestimate,>=3m,3.2,1.4380190314458738,-0.5506190526731645,1.7619809685541263,p90,"Measuring from the closest point of each object, what is the distance between the tv and the stool (in meters)?"
2951,large_underestimate,>=3m,3.2,1.5987702432200666,-0.5003842989937293,1.6012297567799336,p90,"Measuring from the closest point of each object, what is the distance between the stool and the tv (in meters)?"
2952,large_underestimate,>=3m,5.3,2.0897921117204947,-0.6056996015621708,3.210207888279505,p90,"Measuring from the closest point of each object, what is the distance between the stove and the tv (in meters)?"
3322,large_underestimate,1-3m,2.9,1.2547432796458216,-0.5673299035704064,1.6452567203541784,p90,"Measuring from the closest point of each object, what is the distance between the laptop and the suitcase (in meters)?"
3327,large_underestimate,>=3m,3.7,1.6899614777001017,-0.5432536546756481,2.010038522299898,p90,"Measuring from the closest point of each object, what is the distance between the laptop and the door (in meters)?"
3333,large_underestimate,1-3m,1.7,0.7308637075190128,-0.5700801720476395,0.9691362924809872,p90,"Measuring from the closest point of each object, what is the distance between the computer mouse and the ceiling light (in meters)?"
3335,large_underestimate,1-3m,1.7,0.7325202324865415,-0.569105745596152,0.9674797675134584,p90,"Measuring from the closest point of each object, what is the distance between the keyboard and the ceiling light (in meters)?"
3338,large_underestimate,>=3m,3.1,0.7128521472933455,-0.7700476944215016,2.3871478527066547,p90,"Measuring from the closest point of each object, what is the distance between the keyboard and the computer tower (in meters)?"
3342,large_underestimate,1-3m,1.0,0.4343955704434673,-0.5656044295565327,0.5656044295565327,p90,"Measuring from the closest point of each object, what is the distance between the computer mouse and the telephone (in meters)?"
3353,large_underestimate,>=3m,3.2,1.5108692961490304,-0.5278533449534281,1.6891307038509698,p90,"Measuring from the closest point of each object, what is the distance between the crate and the heater (in meters)?"
3367,large_underestimate,1-3m,2.8,1.0365871832266729,-0.6297902917047596,1.763412816773327,p90,"Measuring from the closest point of each object, what is the distance between the tv and the basket (in meters)?"
3375,large_underestimate,1-3m,1.6,0.6980081994989716,-0.5637448753131428,0.9019918005010285,p90,"Measuring from the closest point of each object, what is the distance between the ceiling light and the pillow (in meters)?"
3376,large_underestimate,1-3m,2.1,0.9586128966161467,-0.5435176682780254,1.1413871033838534,p90,"Measuring from the closest point of each object, what is the distance between the plant and the heater (in meters)?"
3377,large_underestimate,>=3m,3.4,1.1182523218211609,-0.6711022582878938,2.281747678178839,p90,"Measuring from the closest point of each object, what is the distance between the microwave and the power strip (in meters)?"
3378,large_underestimate,1-3m,1.6,0.5978684250704958,-0.6263322343309402,1.0021315749295043,p90,"Measuring from the closest point of each object, what is the distance between the plant and the bookshelf (in meters)?"
3381,large_underestimate,1-3m,2.7,1.1408089465639648,-0.5774781679392723,1.5591910534360354,p90,"Measuring from the closest point of each object, what is the distance between the keyboard and the cutting board (in meters)?"
3385,large_underestimate,>=3m,3.1,0.8217812234066927,-0.7349092827720346,2.2782187765933073,p90,"Measuring from the closest point of each object, what is the distance between the tv and the refrigerator (in meters)?"
3389,large_underestimate,1-3m,2.5,0.3861392039930293,-0.8455443184027883,2.113860796006971,p90,"Measuring from the closest point of each object, what is the distance between the telephone and the kettle (in meters)?"
3393,large_underestimate,>=3m,3.7,1.4714876922944178,-0.6023006237042113,2.228512307705582,p90,"Measuring from the closest point of each object, what is the distance between the laptop and the door (in meters)?"
3394,large_underestimate,1-3m,1.8,0.5299517536523972,-0.7055823590820015,1.2700482463476028,p90,"Measuring from the closest point of each object, what is the distance between the kettle and the suitcase (in meters)?"
3396,large_underestimate,1-3m,1.8,0.8542034411079201,-0.5254425327178222,0.9457965588920799,p90,"Measuring from the closest point of each object, what is the distance between the cutting board and the suitcase (in meters)?"
3399,large_underestimate,1-3m,1.7,0.6945232465795674,-0.591456913776725,1.0054767534204325,p90,"Measuring from the closest point of each object, what is the distance between the microwave and the cutting board (in meters)?"
3405,large_overestimate,1-3m,1.4,2.9037685895982626,1.0741204211416162,1.5037685895982627,median,"Measuring from the closest point of each object, what is the distance between the laptop and the tv (in meters)?"
3410,large_underestimate,1-3m,2.2,0.9816676372016677,-0.5537874376356057,1.2183323627983325,p90,"Measuring from the closest point of each object, what is the distance between the ceiling light and the trash can (in meters)?"
4890,large_underestimate,>=3m,3.2,1.444967148691421,-0.548447766033931,1.7550328513085791,p90,"Measuring from the closest point of each object, what is the distance between the door and the backpack (in meters)?"
4892,large_underestimate,>=3m,3.0,1.2702794612218762,-0.5765735129260413,1.7297205387781238,p90,"Measuring from the closest point of each object, what is the distance between the radiator and the refrigerator (in meters)?"
4897,large_underestimate,1-3m,1.9,0.8892565501177927,-0.5319702367801091,1.0107434498822072,p90,"Measuring from the closest point of each object, what is the distance between the refrigerator and the window (in meters)?"
4898,large_underestimate,1-3m,1.7,0.7549722401931684,-0.5558986822393127,0.9450277598068315,p90,"Measuring from the closest point of each object, what is the distance between the microwave and the window (in meters)?"
4903,large_overestimate,1-3m,1.4,2.2684445561013713,0.6203175400724081,0.8684445561013714,p75,"Measuring from the closest point of each object, what is the distance between the closet and the refrigerator (in meters)?"
4905,large_overestimate,<1m,0.9,1.546100430535319,0.7178893672614655,0.646100430535319,p75,"Measuring from the closest point of each object, what is the distance between the table and the tv (in meters)?"
4908,large_overestimate,<1m,0.8,2.332251991819575,1.9153149897744688,1.5322519918195752,p25,"Measuring from the closest point of each object, what is the distance between the table and the bed (in meters)?"
4917,large_overestimate,1-3m,1.0,1.5899691687114144,0.5899691687114144,0.5899691687114144,p75,"Measuring from the closest point of each object, what is the distance between the chair and the bed (in meters)?"
4918,large_overestimate,<1m,0.9,1.8475030733567641,1.0527811926186268,0.9475030733567641,median,"Measuring from the closest point of each object, what is the distance between the mirror and the chair (in meters)?"
4920,large_underestimate,1-3m,2.8,1.1705585400004959,-0.5819433785712514,1.629441459999504,p90,"Measuring from the closest point of each object, what is the distance between the clock and the pillow (in meters)?"
4921,large_underestimate,1-3m,2.4,0.909927322630699,-0.620863615570542,1.490072677369301,p90,"Measuring from the closest point of each object, what is the distance between the clock and the chair (in meters)?"
4925,large_underestimate,>=3m,3.1,1.3242750041500952,-0.5728145147902919,1.7757249958499048,p90,"Measuring from the closest point of each object, what is the distance between the nightstand and the tv (in meters)?"
4926,large_underestimate,>=3m,3.4,1.2167412251254546,-0.642134933786631,2.1832587748745453,p90,"Measuring from the closest point of each object, what is the distance between the telephone and the towel (in meters)?"
4927,large_underestimate,>=3m,3.3,1.4725314475612175,-0.5537783492238735,1.8274685524387824,p90,"Measuring from the closest point of each object, what is the distance between the towel and the sofa (in meters)?"
4929,large_underestimate,>=3m,3.3,1.648946475418728,-0.5003192498731127,1.6510535245812719,p90,"Measuring from the closest point of each object, what is the distance between the tv and the chair (in meters)?"
4932,large_overestimate,1-3m,1.0,2.173289192480695,1.173289192480695,1.173289192480695,median,"Measuring from the closest point of each object, what is the distance between the fan and the closet (in meters)?"
4955,large_overestimate,1-3m,1.3,2.48019243790284,0.9078403368483383,1.18019243790284,median,"Measuring from the closest point of each object, what is the distance between the mirror and the closet (in meters)?"
4956,large_overestimate,1-3m,1.0,1.5532045206323633,0.5532045206323633,0.5532045206323633,median,"Measuring from the closest point of each object, what is the distance between the table and the bed (in meters)?"
4957,large_underestimate,1-3m,2.1,1.0179635146847201,-0.5152554691977523,1.08203648531528,p90,"Measuring from the closest point of each object, what is the distance between the closet and the chair (in meters)?"
4962,large_underestimate,>=3m,4.9,2.0101170119807867,-0.589772038371268,2.8898829880192136,p90,"Measuring from the closest point of each object, what is the distance between the door and the window (in meters)?"
4971,large_overestimate,1-3m,1.0,1.9799647110798584,0.9799647110798584,0.9799647110798584,p25,"Measuring from the closest point of each object, what is the distance between the table and the window (in meters)?"
4976,large_overestimate,1-3m,1.3,2.254303768136998,0.7340798216438447,0.9543037681369981,median,"Measuring from the closest point of each object, what is the distance between the door and the mirror (in meters)?"
4990,large_underestimate,>=3m,4.6,2.2460959186399374,-0.5117182785565353,2.3539040813600622,p90,"Measuring from the closest point of each object, what is the distance between the door and the window (in meters)?"
4991,large_overestimate,<1m,0.9,1.44240908390839,0.6026767598982111,0.54240908390839,p75,"Measuring from the closest point of each object, what is the distance between the computer mouse and the window (in meters)?"
4993,large_underestimate,>=3m,3.9,1.833524273398251,-0.5298655709235254,2.066475726601749,p90,"Measuring from the closest point of each object, what is the distance between the door and the backpack (in meters)?"
4996,large_underestimate,1-3m,2.5,1.163018606720116,-0.5347925573119536,1.336981393279884,p90,"Measuring from the closest point of each object, what is the distance between the fan and the sofa (in meters)?"
4997,large_underestimate,>=3m,3.4,1.6838976062615703,-0.5047359981583617,1.7161023937384297,p90,"Measuring from the closest point of each object, what is the distance between the backpack and the printer (in meters)?"
4998,large_underestimate,>=3m,3.4,1.5883512446425259,-0.5328378692227865,1.811648755357474,p90,"Measuring from the closest point of each object, what is the distance between the table and the fan (in meters)?"
5002,large_overestimate,1-3m,1.6,2.5340230786701574,0.5837644241688483,0.9340230786701573,p75,"Measuring from the closest point of each object, what is the distance between the window and the sofa (in meters)?"
5004,large_underestimate,>=3m,3.3,1.5969941551769353,-0.5160623772191105,1.7030058448230645,p90,"Measuring from the closest point of each object, what is the distance between the telephone and the pillow (in meters)?"
5007,large_underestimate,1-3m,2.3,0.49482332535554313,-0.7848594237584595,1.8051766746444566,p90,"Measuring from the closest point of each object, what is the distance between the table and the piano (in meters)?"
5008,large_underestimate,1-3m,2.9,1.1170382431972092,-0.614814398897514,1.7829617568027907,p90,"Measuring from the closest point of each object, what is the distance between the piano and the printer (in meters)?"
5011,large_underestimate,1-3m,2.9,1.3167157063060555,-0.5459601012737739,1.5832842936939444,p90,"Measuring from the closest point of each object, what is the distance between the piano and the lamp (in meters)?"
5022,large_overestimate,1-3m,1.1,1.7253338193419085,0.5684852903108258,0.6253338193419085,median,"Measuring from the closest point of each object, what is the distance between the table and the window (in meters)?"
5024,large_overestimate,1-3m,1.3,2.0090713449742053,0.545439496134004,0.7090713449742052,median,"Measuring from the closest point of each object, what is the distance between the door and the mirror (in meters)?"
5032,large_overestimate,1-3m,1.0,2.120028893112972,1.120028893112972,1.120028893112972,min,"Measuring from the closest point of each object, what is the distance between the backpack and the counter (in meters)?"
5034,large_underestimate,>=3m,3.1,1.4812799783856643,-0.5221677489078502,1.6187200216143358,p90,"Measuring from the closest point of each object, what is the distance between the door and the backpack (in meters)?"
5043,large_underestimate,1-3m,2.5,0.9744711330723428,-0.6102115467710629,1.5255288669276572,p90,"Measuring from the closest point of each object, what is the distance between the fan and the nightstand (in meters)?"
5044,large_underestimate,1-3m,2.1,1.029492928625782,-0.5097652720829611,1.0705070713742182,p90,"Measuring from the closest point of each object, what is the distance between the radiator and the lamp (in meters)?"
5047,large_underestimate,1-3m,2.4,1.0934221209527637,-0.5444074496030151,1.3065778790472362,p90,"Measuring from the closest point of each object, what is the distance between the nightstand and the chair (in meters)?"
5049,large_underestimate,1-3m,2.2,0.7816710096551166,-0.6446949956113107,1.4183289903448837,p90,"Measuring from the closest point of each object, what is the distance between the table and the nightstand (in meters)?"
