doc_id,gt_bucket,question,ground_truth,pred_p75,pred_p90,mra_p75,mra_p90,delta_mra,outcome,trigger_reason,skew,accepted_candidate_mean,det_score_mean,verifier_reject_ratio,selected_count,selected_span,total_pc_min,total_pc_ratio,best_tiebreak_quantile,best_mra_quantiles
2182,<1m,"Measuring from the closest point of each object, what is the distance between the backpack and the window (in meters)?",0.5,1.635411983749246,1.8740900182188271,0.0,0.0,0.0,tie,skew,24.432327994017964,2.5454545454545454,0.46135030686855316,0.0,10.0,56.0,920.0,1.0,p05,min|p05|p10
2186,<1m,"Measuring from the closest point of each object, what is the distance between the guitar and the window (in meters)?",0.8,0.9618204073430221,1.6277897017610372,0.6,0.0,0.6,benefit,accepted_candidate_mean,5.2860534835887005,3.3076923076923075,0.6459537827306323,0.0,15.0,60.0,1840.0,0.8,median,median
2203,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the sofa (in meters)?",1.0,0.7871766778327205,0.9703996964232134,0.6,1.0,-0.4,harm,accepted_candidate_mean,3.143235434377346,3.7,0.7183403922961309,0.0,11.0,34.0,1380.0,0.8571428571428571,p90,p90
2204,<1m,"Measuring from the closest point of each object, what is the distance between the table and the counter (in meters)?",0.5,1.0988778975221725,1.3113671849211,0.0,0.0,0.0,tie,accepted_candidate_mean,1.2498632073551668,3.1818181818181817,0.4732359081506729,0.0,13.0,60.0,920.0,0.6666666666666666,median,median
2205,>=3m,"Measuring from the closest point of each object, what is the distance between the plant and the window (in meters)?",4.4,1.9642827041608735,1.996843017895277,0.0,0.0,0.0,tie,accepted_candidate_mean,2.045411350341592,3.75,0.8018178443113962,0.0,8.0,21.0,460.0,0.5,p90,min|p05|p10|p25|median|p75|p90
2208,<1m,"Measuring from the closest point of each object, what is the distance between the table and the window (in meters)?",0.5,1.3428067226818414,1.5909470714809983,0.0,0.0,0.0,tie,accepted_candidate_mean,2.4353075075714727,3.8461538461538463,0.6253986989750582,0.0,14.0,54.0,1840.0,0.8888888888888888,p05,p05
2216,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the microwave (in meters)?",1.8,1.1057690313272077,1.2529557561122429,0.3,0.4,-0.10000000000000003,harm,accepted_candidate_mean,4.005487642711534,3.3076923076923075,0.5775361139523355,0.10526315789473684,14.0,47.0,1610.0,0.7,p90,p90
2218,1-3m,"Measuring from the closest point of each object, what is the distance between the backpack and the towel (in meters)?",2.2,1.1597046731696339,1.2250429811688996,0.1,0.2,-0.1,harm,accepted_candidate_mean,1.5770092282033485,3.1666666666666665,0.5279868890841802,0.0,8.0,9.0,460.0,0.5,p90,p90
2222,<1m,"Measuring from the closest point of each object, what is the distance between the window and the chair (in meters)?",0.8,0.7109225862931391,0.8199038750669201,0.8,1.0,-0.19999999999999996,harm,accepted_candidate_mean,2.5553779440410183,4.0,0.6070615230128169,0.0,20.0,29.0,3680.0,1.0,p90,p90
2223,1-3m,"Measuring from the closest point of each object, what is the distance between the door and the bed (in meters)?",1.5,1.3608956909960646,1.8231356898777087,0.9,0.6,0.30000000000000004,benefit,accepted_candidate_mean,5.343168788458309,4.416666666666667,0.7424793129875547,0.0,16.0,50.0,2300.0,0.9090909090909091,p75,p75
2224,<1m,"Measuring from the closest point of each object, what is the distance between the table and the bed (in meters)?",0.5,0.9329845977426705,1.0504863525769859,0.0,0.0,0.0,tie,accepted_candidate_mean,1.8848836557374982,4.545454545454546,0.6981852769851684,0.0,11.0,37.0,1610.0,0.875,p10,p05|p10
2245,1-3m,"Measuring from the closest point of each object, what is the distance between the towel and the chair (in meters)?",1.3,1.2404448923384204,1.2797902162437567,1.0,1.0,0.0,tie,accepted_candidate_mean,1.0447874697902744,3.375,0.5958259627223015,0.0,8.0,23.0,460.0,1.0,p90,p75|p90
2246,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the chair (in meters)?",1.0,0.5305278223090409,1.1174409273143806,0.1,0.8,-0.7000000000000001,harm,skew,8.006329748681537,2.642857142857143,0.7168275851469773,0.0,13.0,60.0,1380.0,0.8571428571428571,p90,p90
2816,1-3m,"Measuring from the closest point of each object, what is the distance between the tv and the bed (in meters)?",1.1,1.0115712003003487,1.1818249362131255,0.9,0.9,0.0,tie,accepted_candidate_mean,2.135066348178965,3.272727272727273,0.6468618379698859,0.0,10.0,40.0,920.0,0.8,p90,p75|p90
2819,<1m,"Measuring from the closest point of each object, what is the distance between the toilet and the bathtub (in meters)?",0.4,0.9477632939381444,1.0907376431679525,0.0,0.0,0.0,tie,accepted_candidate_mean,1.2679532542883774,3.3076923076923075,0.5535745633685071,0.043478260869565216,16.0,49.0,2300.0,0.8333333333333334,p10,p10
2821,1-3m,"Measuring from the closest point of each object, what is the distance between the bed and the bathtub (in meters)?",2.1,1.8332532937162402,2.055116022394114,0.8,1.0,-0.19999999999999996,harm,accepted_candidate_mean,1.4730605696722532,3.1666666666666665,0.709118127822876,0.0,10.0,32.0,690.0,0.6,p90,p90
2824,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the refrigerator (in meters)?",1.1,1.2670899455427929,1.4477800195886021,0.7,0.4,0.29999999999999993,benefit,accepted_candidate_mean,7.115894049262289,3.8333333333333335,0.5836721875450828,0.045454545454545456,15.0,48.0,2300.0,0.9087317265902806,p75,p75
2825,<1m,"Measuring from the closest point of each object, what is the distance between the toilet and the bathtub (in meters)?",0.5,0.4505075270677715,0.5153388064922151,0.9,1.0,-0.09999999999999998,harm,accepted_candidate_mean,2.262751911064599,3.3333333333333335,0.6572507164057564,0.0,14.0,60.0,1840.0,0.8888888888888888,p90,p90
2828,1-3m,"Measuring from the closest point of each object, what is the distance between the refrigerator and the bathtub (in meters)?",1.5,0.9483092141826632,1.1069214913204524,0.3,0.5,-0.2,harm,accepted_candidate_mean,2.4119937528199458,3.2222222222222223,0.5096334559576852,0.0,9.0,27.0,460.0,0.4,p90,p90
2835,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the bed (in meters)?",1.9,0.6528248692506972,0.9014198665059159,0.0,0.0,0.0,tie,accepted_candidate_mean,1.8613333946103867,3.5,0.705552355448405,0.0,13.0,58.0,1610.0,0.875,p90,min|p05|p10|p25|median|p75|p90
2842,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the bed (in meters)?",1.0,0.8479776333257767,1.027119406528585,0.7,1.0,-0.30000000000000004,harm,accepted_candidate_mean,2.9163244273020803,4.0,0.7060470581054688,0.0,9.0,28.0,920.0,0.7993049522154648,p90,p90
2847,1-3m,"Measuring from the closest point of each object, what is the distance between the bathtub and the toilet (in meters)?",1.0,1.6590050112353847,1.7759743894211233,0.0,0.0,0.0,tie,accepted_candidate_mean,0.42384264242968916,4.363636363636363,0.46648281812667847,0.04,17.0,54.0,2070.0,0.8181818181818182,median,median
2860,>=3m,"Measuring from the closest point of each object, what is the distance between the tv and the table (in meters)?",3.4,1.3271686934751996,1.4041927823819396,0.0,0.0,0.0,tie,skew,10.525536923746841,2.6666666666666665,0.6498149037361145,0.0,9.0,39.0,690.0,0.6,p90,min|p05|p10|p25|median|p75|p90
2865,1-3m,"Measuring from the closest point of each object, what is the distance between the chair and the bed (in meters)?",2.1,0.8820358862416353,1.0310002810083578,0.0,0.0,0.0,tie,accepted_candidate_mean,2.4486379903439137,3.1666666666666665,0.7310015757878622,0.0,11.0,59.0,920.0,0.8,p90,min|p05|p10|p25|median|p75|p90
2866,<1m,"Measuring from the closest point of each object, what is the distance between the toilet and the bathtub (in meters)?",0.4,1.1439999579076023,1.3305584483715287,0.0,0.0,0.0,tie,accepted_candidate_mean,2.403805984068291,3.1818181818181817,0.65195706859231,0.0,8.0,29.0,690.0,0.6,min,min
2879,<1m,"Measuring from the closest point of each object, what is the distance between the stool and the tv (in meters)?",0.9,0.6939782749869343,1.2793328450644745,0.6,0.2,0.39999999999999997,benefit,skew,8.69045109121214,1.5263157894736843,0.6052614871193381,0.058823529411764705,13.0,42.0,1611.0,0.7782608695652173,p75,p75
2882,1-3m,"Measuring from the closest point of each object, what is the distance between the tv and the bed (in meters)?",1.3,1.1115069084961553,1.2469162006858638,0.8,1.0,-0.19999999999999996,harm,accepted_candidate_mean,3.2826259553948294,3.5,0.7275254556110927,0.14285714285714285,9.0,24.0,460.0,0.5,p90,p90
2883,1-3m,"Measuring from the closest point of each object, what is the distance between the stove and the table (in meters)?",2.0,0.6698215486586692,0.9142396799322604,0.0,0.0,0.0,tie,accepted_candidate_mean,5.060098713639749,3.4,0.5677777689236861,0.0,11.0,45.0,1380.0,0.8571428571428571,p90,min|p05|p10|p25|median|p75|p90
2887,1-3m,"Measuring from the closest point of each object, what is the distance between the stove and the refrigerator (in meters)?",2.2,1.562721644891437,1.6455356341547551,0.5,0.5,0.0,tie,accepted_candidate_mean,2.0861205127243827,3.4,0.5644390199865613,0.0,9.0,32.0,690.0,0.75,p90,p75|p90
2892,1-3m,"Measuring from the closest point of each object, what is the distance between the toilet and the bathtub (in meters)?",1.3,0.795705915766886,0.8935343572979816,0.3,0.4,-0.10000000000000003,harm,accepted_candidate_mean,0.8881651544475251,3.8333333333333335,0.6475883072072809,0.0,12.0,59.0,1150.0,0.8333333333333334,p90,p90
2897,<1m,"Measuring from the closest point of each object, what is the distance between the table and the sofa (in meters)?",0.9,0.6204627199973034,0.7319174892356352,0.4,0.7,-0.29999999999999993,harm,accepted_candidate_mean,1.8404252810432005,3.8181818181818183,0.6439658472171197,0.07692307692307693,11.0,31.0,1150.0,0.7142857142857143,p90,p90
2909,1-3m,"Measuring from the closest point of each object, what is the distance between the refrigerator and the stove (in meters)?",2.0,0.9314080298764368,1.029559340897468,0.0,0.1,-0.1,harm,accepted_candidate_mean,0.35569782947885514,3.3333333333333335,0.48662186972796917,0.16666666666666666,14.0,43.0,1380.0,0.75,p90,p90
2923,<1m,"Measuring from the closest point of each object, what is the distance between the stove and the refrigerator (in meters)?",0.8,2.4009846703970394,2.9953325314921155,0.0,0.0,0.0,tie,skew,9.709330779291133,3.272727272727273,0.531687217950821,0.09090909090909091,12.0,36.0,1150.0,1.0,p25,p25
2924,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the refrigerator (in meters)?",1.0,1.4668980017570996,1.9251328055650814,0.1,0.0,0.1,benefit,accepted_candidate_mean,2.5009740666729345,3.5,0.5397126177946726,0.05555555555555555,13.0,41.0,1840.0,0.8888888888888888,median,median
2949,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the stove (in meters)?",1.9,1.4836882042516315,1.567533212767782,0.6,0.7,-0.09999999999999998,harm,accepted_candidate_mean,0.40040651224521506,3.4285714285714284,0.5865618050098419,0.0,10.0,42.0,460.0,0.6666666666666666,p90,p90
3324,1-3m,"Measuring from the closest point of each object, what is the distance between the ceiling light and the laptop (in meters)?",2.0,1.3465915360146934,2.149319620676475,0.4,0.9,-0.5,harm,skew,15.827375407378023,1.5,0.5085984878242016,0.0,8.0,46.0,461.0,0.33405797101449275,p90,p90
3331,1-3m,"Measuring from the closest point of each object, what is the distance between the telephone and the power strip (in meters)?",1.0,1.1701611377075118,1.3033551549265492,0.7,0.4,0.29999999999999993,benefit,skew,44.55728497663753,1.2941176470588236,0.4403528720140457,0.09090909090909091,11.0,56.0,1150.0,1.0,p75,p75
3332,1-3m,"Measuring from the closest point of each object, what is the distance between the door and the chair (in meters)?",1.5,1.1509969912293605,1.389748197801954,0.6,0.9,-0.30000000000000004,harm,accepted_candidate_mean,1.7597060123316568,3.3846153846153846,0.5693184826523066,0.0,13.0,46.0,1840.0,1.0,p90,p90
3340,1-3m,"Measuring from the closest point of each object, what is the distance between the door and the coat rack (in meters)?",1.9,1.4376763198898417,1.8774450179183113,0.6,1.0,-0.4,harm,accepted_candidate_mean,0.9557934106479055,3.1818181818181817,0.46564906196934835,0.06666666666666667,13.0,47.0,1150.0,0.625,p90,p90
3344,1-3m,"Measuring from the closest point of each object, what is the distance between the telephone and the exhaust fan (in meters)?",2.1,1.880239857084703,1.973324393748579,0.8,0.9,-0.09999999999999998,harm,skew,15.763492278367918,1.25,0.4866116136312485,0.0,11.0,26.0,1150.0,0.9991311902693311,p90,p90
3355,1-3m,"Measuring from the closest point of each object, what is the distance between the toilet and the heater (in meters)?",1.2,1.4274236454046028,1.5225162123706821,0.7,0.5,0.19999999999999996,benefit,accepted_candidate_mean,0.6706223132240153,3.9,0.5329859524965286,0.18181818181818182,11.0,31.0,920.0,1.0,median,median
3364,1-3m,"Measuring from the closest point of each object, what is the distance between the door and the ceiling light (in meters)?",1.1,1.426120576957169,1.60013933339004,0.5,0.1,0.4,benefit,accepted_candidate_mean,1.5538070021863954,3.2857142857142856,0.4717419346173604,0.0,9.0,63.0,690.0,1.0,p25,p25|median
3380,1-3m,"Measuring from the closest point of each object, what is the distance between the clock and the power strip (in meters)?",2.2,0.7654569210347735,1.1785052842739907,0.0,0.1,-0.1,harm,skew,16.34550637289167,1.368421052631579,0.6129886593137469,0.0,10.0,49.0,690.0,0.75,p90,p90
3389,1-3m,"Measuring from the closest point of each object, what is the distance between the telephone and the kettle (in meters)?",2.5,0.2947413595883544,0.3861392039930293,0.0,0.0,0.0,tie,skew,9.009155025425557,1.1111111111111112,0.6040676065853664,0.0,8.0,14.0,690.0,0.75,p90,min|p05|p10|p25|median|p75|p90
4885,<1m,"Measuring from the closest point of each object, what is the distance between the chair and the bed (in meters)?",0.9,1.000745196934662,1.1901478461032873,0.8,0.4,0.4,benefit,accepted_candidate_mean,1.015437556414886,3.9166666666666665,0.6091561814149221,0.0,11.0,54.0,1380.0,1.0,median,median|p75
4886,1-3m,"Measuring from the closest point of each object, what is the distance between the door and the bed (in meters)?",1.7,1.5667954277351748,1.7392719700437693,0.9,1.0,-0.09999999999999998,harm,accepted_candidate_mean,3.2947226440516215,3.5,0.6822211212582059,0.0,9.0,39.0,920.0,0.8,p90,p90
4887,>=3m,"Measuring from the closest point of each object, what is the distance between the door and the window (in meters)?",3.9,2.108065487439226,2.155058995967195,0.1,0.2,-0.1,harm,accepted_candidate_mean,0.6461563773083141,3.9166666666666665,0.5111436724662781,0.0,13.0,43.0,1610.0,0.875,p90,p90
4888,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the bed (in meters)?",1.1,1.0313504264540685,1.1406532592541836,0.9,1.0,-0.09999999999999998,harm,accepted_candidate_mean,2.20204086012495,4.0,0.7140958656867346,0.0,13.0,34.0,1150.0,0.7142857142857143,p90,p90
4890,>=3m,"Measuring from the closest point of each object, what is the distance between the door and the backpack (in meters)?",3.2,1.356342718360797,1.444967148691421,0.0,0.0,0.0,tie,accepted_candidate_mean,0.2524385589324947,3.5833333333333335,0.6687040541853223,0.0,11.0,54.0,1380.0,0.75,p90,min|p05|p10|p25|median|p75|p90
4894,1-3m,"Measuring from the closest point of each object, what is the distance between the radiator and the washing machine (in meters)?",1.5,1.4196061084460883,1.4782098731769877,0.9,1.0,-0.09999999999999998,harm,skew,8.73888013769307,2.1,0.6320965826511383,0.0,9.0,49.0,460.0,0.6666666666666666,p90,p90
4896,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the door (in meters)?",1.2,1.075646114542528,1.470156489200313,0.8,0.6,0.20000000000000007,benefit,accepted_candidate_mean,3.4301058253891945,4.25,0.45649999618530274,0.0,17.0,50.0,2760.0,0.9230769230769231,p75,p75
4897,1-3m,"Measuring from the closest point of each object, what is the distance between the refrigerator and the window (in meters)?",1.9,0.7515064857673425,0.8892565501177927,0.0,0.0,0.0,tie,accepted_candidate_mean,1.7245794695874594,3.3333333333333335,0.49532198905944824,0.0,9.0,40.0,920.0,0.8,p90,min|p05|p10|p25|median|p75|p90
4900,1-3m,"Measuring from the closest point of each object, what is the distance between the oven and the window (in meters)?",1.6,0.6889204136450782,0.8045909012434366,0.0,0.1,-0.1,harm,accepted_candidate_mean,4.0506951448050295,3.2666666666666666,0.486267426609993,0.0,9.0,53.0,1150.0,1.0,p90,p90
4901,1-3m,"Measuring from the closest point of each object, what is the distance between the oven and the refrigerator (in meters)?",1.2,0.7122247844901681,0.7802365085921669,0.2,0.4,-0.2,harm,accepted_candidate_mean,1.9312860757944785,3.2857142857142856,0.5093937104656583,0.08695652173913043,17.0,63.0,2300.0,0.9090909090909091,p90,p90
4908,<1m,"Measuring from the closest point of each object, what is the distance between the table and the bed (in meters)?",0.8,1.8874248023370424,2.332251991819575,0.0,0.0,0.0,tie,accepted_candidate_mean,1.450131607805976,3.5833333333333335,0.7564086649152968,0.0,9.0,22.0,690.0,0.5,p25,p25
4917,1-3m,"Measuring from the closest point of each object, what is the distance between the chair and the bed (in meters)?",1.0,1.0342335053565894,1.5899691687114144,1.0,0.0,1.0,benefit,accepted_candidate_mean,3.776085367392142,3.142857142857143,0.5134055346250535,0.0,16.0,63.0,2300.0,1.0,p75,p75
4923,1-3m,"Measuring from the closest point of each object, what is the distance between the refrigerator and the bookshelf (in meters)?",1.4,1.4215631951420495,1.677027736318806,1.0,0.7,0.30000000000000004,benefit,accepted_candidate_mean,3.139381289806369,3.625,0.5746763863346793,0.0,10.0,34.0,920.0,0.5714285714285714,p75,p75
4924,1-3m,"Measuring from the closest point of each object, what is the distance between the door and the bookshelf (in meters)?",1.7,1.0543200559335797,1.1861718935210255,0.3,0.4,-0.10000000000000003,harm,accepted_candidate_mean,0.824425177858705,3.3636363636363638,0.5736262306571007,0.0,15.0,38.0,2070.0,0.8181818181818182,p90,p90
4929,>=3m,"Measuring from the closest point of each object, what is the distance between the tv and the chair (in meters)?",3.3,1.5439237102350656,1.648946475418728,0.0,0.0,0.0,tie,skew,10.845060896523744,3.125,0.5909262640135629,0.14285714285714285,14.0,32.0,1380.0,0.5,p90,min|p05|p10|p25|median|p75|p90
4934,>=3m,"Measuring from the closest point of each object, what is the distance between the refrigerator and the sofa (in meters)?",3.2,2.1092619050073838,2.1848840184916414,0.4,0.4,0.0,tie,accepted_candidate_mean,1.5786555783039418,3.625,0.6898513317108155,0.0,9.0,51.0,460.0,0.6666666666666666,p90,p75|p90
4936,>=3m,"Measuring from the closest point of each object, what is the distance between the door and the window (in meters)?",4.3,2.565499304562122,2.651952588863408,0.2,0.3,-0.09999999999999998,harm,accepted_candidate_mean,1.4408724539975548,3.4545454545454546,0.48799970570732565,0.058823529411764705,13.0,48.0,1610.0,0.7777777777777778,p90,p90
4939,1-3m,"Measuring from the closest point of each object, what is the distance between the door and the chair (in meters)?",1.6,0.7508450786501414,0.9787805893461377,0.0,0.3,-0.3,harm,accepted_candidate_mean,3.2216186000221545,3.6153846153846154,0.5982702887720532,0.0,14.0,28.0,2070.0,1.0,p90,p90
4940,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the door (in meters)?",1.2,1.3135950108681123,1.6260955404047563,0.9,0.3,0.6000000000000001,benefit,accepted_candidate_mean,2.877651826518506,4.5,0.5706472017548301,0.0,10.0,38.0,1150.0,0.8333333333333334,p75,p75
4942,1-3m,"Measuring from the closest point of each object, what is the distance between the door and the window (in meters)?",1.9,1.6499545919207241,1.8585379056803282,0.8,1.0,-0.19999999999999996,harm,accepted_candidate_mean,2.9869446457720636,3.4285714285714284,0.5005630519655015,0.0,13.0,49.0,1840.0,0.8,p90,p90
4945,>=3m,"Measuring from the closest point of each object, what is the distance between the trash bin and the door (in meters)?",3.7,2.358290515189899,2.411141569102275,0.3,0.4,-0.10000000000000003,harm,accepted_candidate_mean,1.8171384140784579,3.5,0.5472087785601616,0.0,8.0,26.0,230.0,0.3333333333333333,p90,p90
4947,1-3m,"Measuring from the closest point of each object, what is the distance between the door and the bookshelf (in meters)?",1.6,1.2975828736630752,1.4719548641905702,0.7,0.9,-0.20000000000000007,harm,accepted_candidate_mean,1.6128669806665352,3.4444444444444446,0.5487135225220731,0.0,14.0,24.0,2070.0,0.9,p90,p90
4948,>=3m,"Measuring from the closest point of each object, what is the distance between the sofa and the mattress (in meters)?",3.0,1.3621516898234993,1.5414796080453872,0.0,0.1,-0.1,harm,accepted_candidate_mean,1.2781540766479298,3.1666666666666665,0.48739869594573976,0.0,13.0,55.0,1610.0,0.875,p90,p90
4949,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the radiator (in meters)?",1.1,1.3210890784143252,1.5270984429577819,0.6,0.3,0.3,benefit,accepted_candidate_mean,1.47723587993505,4.0,0.6690497050682703,0.0,12.0,29.0,1840.0,0.8,median,median
4950,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the door (in meters)?",1.4,1.6525178706305104,1.8840294698738316,0.7,0.4,0.29999999999999993,benefit,accepted_candidate_mean,2.890636892572458,3.909090909090909,0.5626418480747625,0.0,14.0,43.0,2070.0,0.9,median,median
4956,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the bed (in meters)?",1.0,1.2690931992054861,1.5532045206323633,0.5,0.0,0.5,benefit,accepted_candidate_mean,2.2668866422814653,3.8333333333333335,0.6785528436303139,0.0,13.0,47.0,1840.0,1.0,median,median
4958,1-3m,"Measuring from the closest point of each object, what is the distance between the chair and the bed (in meters)?",1.4,1.2990509509467967,1.4286365269323489,0.9,1.0,-0.09999999999999998,harm,accepted_candidate_mean,1.1780028265409057,3.5,0.6221213753406818,0.06666666666666667,13.0,56.0,1150.0,0.625,p90,p90
4959,1-3m,"Measuring from the closest point of each object, what is the distance between the closet and the bed (in meters)?",2.1,1.5218788960487082,1.813164468432253,0.5,0.8,-0.30000000000000004,harm,skew,8.053027588873084,3.1818181818181817,0.5112031195312738,0.0,13.0,44.0,1840.0,1.0,p90,p90
4962,>=3m,"Measuring from the closest point of each object, what is the distance between the door and the window (in meters)?",4.9,1.9561269083236197,2.0101170119807867,0.0,0.0,0.0,tie,accepted_candidate_mean,0.35894998543979595,3.4545454545454546,0.47682902216911316,0.0,9.0,44.0,460.0,0.6666666666666666,p90,min|p05|p10|p25|median|p75|p90
4965,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the door (in meters)?",2.7,1.7079569224513136,1.8659477060675953,0.3,0.4,-0.10000000000000003,harm,accepted_candidate_mean,0.7043029831690798,3.5384615384615383,0.4793921567144848,0.0,16.0,61.0,2301.0,0.9094861660079051,p90,p90
4966,1-3m,"Measuring from the closest point of each object, what is the distance between the door and the mirror (in meters)?",1.7,0.6895389175399542,0.8760759941908993,0.0,0.1,-0.1,harm,skew,8.523870324943305,4.818181818181818,0.603308000347831,0.0,13.0,39.0,2530.0,1.0,p90,p90
4967,1-3m,"Measuring from the closest point of each object, what is the distance between the door and the mirror (in meters)?",2.0,2.1386083303600483,2.599682213741087,0.9,0.5,0.4,benefit,accepted_candidate_mean,1.1706159540854983,3.272727272727273,0.5988193223109612,0.0,10.0,49.0,1380.0,0.8571428571428571,p75,p75
4968,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the door (in meters)?",1.4,0.7717108081463595,0.8749839462545366,0.2,0.3,-0.09999999999999998,harm,accepted_candidate_mean,2.2989622912654726,3.5,0.693632165590922,0.0,5.0,4.0,690.0,1.0,p90,p90
4969,>=3m,"Measuring from the closest point of each object, what is the distance between the door and the backpack (in meters)?",3.6,1.7962706959457972,1.972631599174925,0.0,0.1,-0.1,harm,accepted_candidate_mean,1.2246022246887966,3.6666666666666665,0.5292338132858276,0.0,10.0,32.0,920.0,1.0,p90,p90
4971,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the window (in meters)?",1.0,1.8011244904675636,1.9799647110798584,0.0,0.0,0.0,tie,accepted_candidate_mean,1.113211706910287,4.5,0.5653872536985498,0.0,13.0,34.0,2070.0,0.9,p25,p25
4972,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the door (in meters)?",1.0,1.033257553730754,1.243360810659366,1.0,0.6,0.4,benefit,accepted_candidate_mean,3.5008720723711835,4.2727272727272725,0.6638160241501672,0.0,12.0,30.0,1610.0,1.0,p75,p75
4973,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the door (in meters)?",1.2,1.2142734896575735,1.4097331541582134,1.0,0.7,0.30000000000000004,benefit,accepted_candidate_mean,1.7431079506733933,4.230769230769231,0.47894441906143637,0.0,13.0,51.0,1840.0,0.8888888888888888,p75,p75
4982,1-3m,"Measuring from the closest point of each object, what is the distance between the tv and the sofa (in meters)?",1.7,1.0958029826097762,1.1438732467456456,0.3,0.4,-0.10000000000000003,harm,accepted_candidate_mean,1.7729177855653568,3.2222222222222223,0.8892626613378525,0.0,9.0,43.0,460.0,1.0,p90,p90
4984,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the window (in meters)?",1.1,1.2379307343333186,1.4984734138462146,0.8,0.3,0.5,benefit,accepted_candidate_mean,2.8942919297846315,4.181818181818182,0.6556893903762102,0.0,11.0,30.0,1610.0,0.7777777777777778,p75,median|p75
4985,1-3m,"Measuring from the closest point of each object, what is the distance between the table and the door (in meters)?",1.2,1.1502897018574134,1.4163739162880151,1.0,0.7,0.30000000000000004,benefit,accepted_candidate_mean,3.1317637687446744,4.9,0.6635920968320634,0.0,14.0,57.0,1610.0,0.6363636363636364,p75,p75
4989,1-3m,"Measuring from the closest point of each object, what is the distance between the bookshelf and the chair (in meters)?",1.7,1.4190604064719015,1.5259006366165508,0.7,0.8,-0.10000000000000009,harm,accepted_candidate_mean,0.6077650992797667,3.4,0.6253870752724734,0.0,11.0,42.0,1150.0,0.8333333333333334,p90,p90
4990,>=3m,"Measuring from the closest point of each object, what is the distance between the door and the window (in meters)?",4.6,2.212380958063894,2.2460959186399374,0.0,0.0,0.0,tie,accepted_candidate_mean,0.19637233609111712,3.6666666666666665,0.5623166752713067,0.0,11.0,42.0,1380.0,0.75,p90,min|p05|p10|p25|median|p75|p90
4991,<1m,"Measuring from the closest point of each object, what is the distance between the computer mouse and the window (in meters)?",0.9,0.7355320518322722,1.44240908390839,0.7,0.0,0.7,benefit,skew,19.023390644691222,1.736842105263158,0.5371223810841056,0.0,13.0,40.0,1840.0,0.8888888888888888,p75,p75
4993,>=3m,"Measuring from the closest point of each object, what is the distance between the door and the backpack (in meters)?",3.9,1.7330133223691833,1.833524273398251,0.0,0.0,0.0,tie,accepted_candidate_mean,5.343266918442047,3.75,0.5102700777351856,0.0,9.0,34.0,690.0,0.6,p90,min|p05|p10|p25|median|p75|p90
4996,1-3m,"Measuring from the closest point of each object, what is the distance between the fan and the sofa (in meters)?",2.5,1.0847620112920728,1.163018606720116,0.0,0.0,0.0,tie,accepted_candidate_mean,3.8815066434007823,3.1,0.7182785533368587,0.0,10.0,39.0,690.0,0.6,p90,min|p05|p10|p25|median|p75|p90
5002,1-3m,"Measuring from the closest point of each object, what is the distance between the window and the sofa (in meters)?",1.6,1.6936915080425914,2.5340230786701574,0.9,0.0,0.9,benefit,accepted_candidate_mean,2.5070750764522622,4.0,0.6602240260690451,0.0,12.0,25.0,1610.0,0.7777777777777778,p75,p75
5003,>=3m,"Measuring from the closest point of each object, what is the distance between the telephone and the fan (in meters)?",3.0,1.6120073640225476,1.8415385458668632,0.1,0.3,-0.19999999999999998,harm,skew,9.418504265754727,1.6538461538461537,0.4840444475412369,0.0625,13.0,48.0,1611.0,0.8755434782608695,p90,p90
5009,1-3m,"Measuring from the closest point of each object, what is the distance between the printer and the sofa (in meters)?",2.1,1.126442132256399,1.190561061440653,0.1,0.2,-0.1,harm,accepted_candidate_mean,1.4115034089930185,3.7,0.7049736868251454,0.0,11.0,36.0,920.0,0.5714285714285714,p90,p90
5010,1-3m,"Measuring from the closest point of each object, what is the distance between the piano and the sofa (in meters)?",1.0,1.2746611393128573,1.4831554894585877,0.5,0.1,0.4,benefit,accepted_candidate_mean,2.396506903893834,4.111111111111111,0.7377308209737142,0.0,10.0,29.0,920.0,0.8,median,median
